timestamp(ms),acc.x,acc.y,acc.z
1140.0, -0.16876220703125, -0.3954620361328125, -0.3392791748046875
1160.0, 0.0777435302734375, -0.4470367431640625, -0.5434417724609375
1180.0, 0.18804931640625, -1.1594696044921875, -0.3240509033203125
1200.0, 0.3344879150390625, -2.1027374267578125, -0.3611907958984375
1220.0, 0.498779296875, -2.4114227294921875, -0.4214630126953125
1240.0, 0.4730682373046875, -2.7914886474609375, -0.1711273193359375
1260.0, 0.42230224609375, -2.6045989990234375, 0.1660614013671875
1280.0, 0.1020965576171875, -1.9124908447265625, 0.1099853515625
1300.0, -0.0609130859375, -1.096038818359375, -0.0628662109375
1320.0, 0.07550048828125, -0.5430755615234375, -0.103851318359375
1340.0, 0.3670196533203125, -0.322540283203125, -0.018463134765625
1360.0, -0.1273193359375, -0.3742523193359375, 0.01922607421875
1380.0, 0.0613250732421875, -0.0501556396484375, 0.2031097412109375
1400.0, -0.0166473388671875, 0.11572265625, 0.290863037109375
1420.0, 0.156524658203125, 0.246246337890625, 0.277099609375
1440.0, 0.162994384765625, 0.3504486083984375, 0.031951904296875
1460.0, -0.0683746337890625, 0.32489013671875, -0.2724151611328125
1480.0, -0.1593017578125, 0.2255706787109375, -0.143890380859375
1500.0, 0.0109710693359375, -0.0203094482421875, 0.0860748291015625
1520.0, 0.2629852294921875, -0.941497802734375, 0.58929443359375
1540.0, 0.3970184326171875, -1.0588226318359375, 1.2628326416015625
1560.0, 0.309173583984375, -0.6839447021484375, -0.955322265625
1580.0, 0.3240203857421875, -0.61602783203125, -0.6425018310546875
1600.0, 0.40838623046875, -1.399078369140625, -0.017486572265625
1620.0, 0.6869049072265625, -1.466339111328125, -1.5694427490234375
1640.0, 0.4860687255859375, -1.8856658935546875, -1.71429443359375
1660.0, 0.3384246826171875, -2.8976898193359375, -0.84588623046875
1680.0, -0.0181427001953125, -2.8790283203125, 0.20867919921875
1700.0, -0.243011474609375, -2.2823333740234375, 0.06622314453125
1720.0, -0.0648345947265625, -2.0043182373046875, 0.063262939453125
1740.0, 0.35223388671875, -1.3582000732421875, -0.1675567626953125
1760.0, 0.5682373046875, -1.0706939697265625, -0.4658203125
1780.0, 0.48052978515625, -1.0171661376953125, -0.283843994140625
1800.0, 0.3789215087890625, -0.93035888671875, 0.0840606689453125
1820.0, 0.267669677734375, -0.6091461181640625, 0.9533538818359375
1840.0, 0.0791015625, -0.354766845703125, 0.5677032470703125
1860.0, -0.2431793212890625, -0.1241912841796875, 0.2731781005859375
1880.0, -0.1627197265625, 0.21673583984375, -0.251617431640625
1900.0, -0.0034637451171875, 0.2395477294921875, -0.6333770751953125
1920.0, 0.282928466796875, 0.0930633544921875, -0.5232086181640625
1940.0, 0.116546630859375, -0.1073760986328125, -0.4593353271484375
1960.0, -0.091339111328125, -0.399017333984375, -0.9836273193359375
1980.0, -0.0998382568359375, -1.177154541015625, 0.8336181640625
2000.0, 0.4992523193359375, -1.84881591796875, -0.6377716064453125
2020.0, 0.8458099365234375, -1.9993438720703125, -0.3718109130859375
2040.0, 1.113067626953125, -2.82708740234375, 0.0531768798828125
2060.0, 1.32281494140625, -2.9972381591796875, 0.316070556640625
2080.0, 1.0448150634765625, -2.6314697265625, 0.919189453125
2100.0, 0.7197418212890625, -1.81475830078125, 0.560150146484375
2120.0, 0.575225830078125, -1.4378814697265625, 0.207275390625
2140.0, -0.0217742919921875, -0.535247802734375, -0.361419677734375
2160.0, -0.1888427734375, -0.224700927734375, -0.130218505859375
2180.0, -0.10870361328125, -0.079833984375, 0.0893096923828125
2200.0, -0.0047760009765625, 0.06988525390625, 0.14544677734375
2220.0, -0.058746337890625, 0.1752777099609375, 0.041473388671875
2240.0, -0.143768310546875, 0.210174560546875, -0.2043609619140625
2260.0, -0.16851806640625, 0.2144775390625, -0.26055908203125
2280.0, -0.28240966796875, 0.092926025390625, 0.0719451904296875
2300.0, 0.360870361328125, -0.4111328125, 0.85589599609375
2320.0, 1.03509521484375, -1.0265350341796875, 0.7934417724609375
2340.0, 0.9686279296875, -0.8653106689453125, 0.70819091796875
2360.0, -0.274749755859375, -1.0777740478515625, -1.6479644775390625
2380.0, -0.6766510009765625, -0.036865234375, 0.9129791259765625
2400.0, 0.4534454345703125, -2.2291717529296875, -2.517120361328125
2420.0, 0.442047119140625, -1.2070465087890625, 0.9690093994140625
2440.0, 0.287017822265625, -2.967620849609375, -0.969329833984375
2460.0, 0.2811126708984375, -2.73468017578125, 0.51495361328125
2480.0, 0.3077392578125, -2.365264892578125, 0.56085205078125
2500.0, 0.0874786376953125, -1.88665771484375, 0.282135009765625
2520.0, 0.04437255859375, -1.4454193115234375, 0.0078277587890625
2540.0, 0.2302093505859375, -1.2679901123046875, 0.1314239501953125
2560.0, 0.3258056640625, -0.96588134765625, -0.017242431640625
2580.0, 0.2694854736328125, -0.676025390625, 0.119049072265625
2600.0, 0.179931640625, -0.3978424072265625, 0.3602294921875
2620.0, 0.1656494140625, 0.028411865234375, 0.0919342041015625
2640.0, 0.036865234375, 0.2246856689453125, -0.115631103515625
2660.0, 0.0254669189453125, 0.2212677001953125, -0.0735015869140625
2680.0, -0.2111358642578125, -0.142608642578125, 0.0037841796875
2700.0, -0.199127197265625, -0.49359130859375, 0.0774078369140625
2720.0, 0.0151824951171875, -0.8589935302734375, 0.062164306640625
2740.0, 0.0582427978515625, -0.66925048828125, -0.3432159423828125
2760.0, -0.1123504638671875, -0.729095458984375, -0.3126678466796875
2780.0, -0.2747039794921875, -1.56549072265625, -0.5463104248046875
2800.0, 0.3106842041015625, -2.0028228759765625, -0.4566802978515625
2820.0, 0.5967254638671875, -2.368255615234375, -0.15850830078125
2840.0, 0.761932373046875, -2.6426544189453125, -0.0875701904296875
2860.0, 0.997100830078125, -2.476348876953125, 0.15863037109375
2880.0, 0.891815185546875, -1.9340362548828125, 0.152740478515625
2900.0, 0.4790802001953125, -1.3088531494140625, 0.093597412109375
2920.0, 0.3266754150390625, -0.722869873046875, 0.031097412109375
2940.0, 0.2012481689453125, -0.2708282470703125, 0.0244598388671875
2960.0, 0.090362548828125, -0.0503387451171875, 0.0525360107421875
2980.0, 0.089447021484375, 0.1835784912109375, 0.0017547607421875
3000.0, -0.0526580810546875, 0.353485107421875, -0.1820831298828125
3020.0, -0.312164306640625, 0.3139495849609375, -0.3088531494140625
3040.0, -0.3713226318359375, 0.1220855712890625, -0.2637786865234375
3060.0, 0.176422119140625, -0.294647216796875, 0.2025604248046875
3080.0, 1.298309326171875, -0.46624755859375, 0.2859649658203125
3100.0, 1.210906982421875, -0.382843017578125, 0.1023712158203125
3120.0, 0.09613037109375, -0.4246978759765625, -1.398101806640625
3140.0, -0.7124176025390625, -1.3711090087890625, 1.521209716796875
3160.0, -0.0644989013671875, -1.6403045654296875, -1.4560699462890625
3180.0, 0.4321441650390625, -1.3746490478515625, 0.3531494140625
3200.0, 0.66900634765625, -1.9603729248046875, -0.89013671875
3220.0, 1.0522003173828125, -1.9836883544921875, 0.3883514404296875
3240.0, 1.217010498046875, -2.631805419921875, 0.0782470703125
3260.0, 1.0613555908203125, -1.919921875, 0.124237060546875
3280.0, 0.6869354248046875, -1.9489593505859375, 0.014923095703125
3300.0, 0.283355712890625, -1.2940521240234375, 0.0283660888671875
3320.0, 0.3340606689453125, -0.937042236328125, 0.0307464599609375
3340.0, 0.5869598388671875, -0.7242431640625, 0.119171142578125
3360.0, 0.5077667236328125, -0.69952392578125, -0.0860443115234375
3380.0, 0.364532470703125, -0.3995361328125, 0.0584716796875
3400.0, 0.142333984375, -0.156585693359375, 0.0421142578125
3420.0, 0.0168914794921875, 0.0240631103515625, -0.115692138671875
3440.0, -0.06939697265625, 0.1355133056640625, -0.1603851318359375
3460.0, 0.010101318359375, -0.127349853515625, -0.030120849609375
3480.0, -0.034332275390625, -0.3207244873046875, 0.0026092529296875
3500.0, -0.12103271484375, -0.6276397705078125, -0.1343994140625
3520.0, -0.1021270751953125, -0.930938720703125, -0.3670806884765625
3540.0, 0.1831817626953125, -1.3907318115234375, -0.4432830810546875
3560.0, 0.4471893310546875, -1.93817138671875, -0.8780517578125
3580.0, 0.503265380859375, -2.281890869140625, -0.716522216796875
3600.0, 0.72100830078125, -2.48516845703125, -0.666778564453125
3620.0, 0.6507720947265625, -2.216400146484375, -0.3332977294921875
3640.0, 0.401519775390625, -1.77557373046875, -0.039276123046875
3660.0, 0.3611602783203125, -1.3875274658203125, 0.0816192626953125
3680.0, 0.281341552734375, -0.9427337646484375, -0.1617279052734375
3700.0, 0.19134521484375, -0.576202392578125, -0.23040771484375
3720.0, 0.0771331787109375, -0.2835235595703125, -0.261138916015625
3740.0, -0.08880615234375, -0.1926116943359375, -0.3505706787109375
3760.0, -0.3056182861328125, 0.0590667724609375, -0.102996826171875
3780.0, -0.409271240234375, 0.108551025390625, -0.0928802490234375
3800.0, -0.1743621826171875, 0.0057525634765625, -0.14703369140625
3820.0, 0.3571624755859375, 0.005706787109375, 0.0404205322265625
3840.0, 0.873046875, -0.1007080078125, 0.2162933349609375
3860.0, 0.716522216796875, -0.316986083984375, 0.05487060546875
3880.0, 0.1134796142578125, -0.2508697509765625, -0.375335693359375
3900.0, -0.20880126953125, -0.62579345703125, -0.7571868896484375
3920.0, -0.1135406494140625, -0.9071197509765625, -0.701873779296875
3940.0, 0.1815032958984375, -1.2372894287109375, -0.7261962890625
3960.0, 0.7244720458984375, -1.6032867431640625, -0.445037841796875
3980.0, 0.0780792236328125, -2.0677947998046875, -0.9767303466796875
4000.0, 0.0782012939453125, -1.8110504150390625, -0.2564697265625
4020.0, 0.194915771484375, -2.0927276611328125, -0.028717041015625
4040.0, 0.5684356689453125, -2.2628631591796875, -0.2154998779296875
4060.0, 0.54888916015625, -2.3060455322265625, -0.39422607421875
4080.0, 0.6024932861328125, -2.26800537109375, -0.3727874755859375
4100.0, 0.5997772216796875, -1.8657989501953125, -0.3073577880859375
4120.0, 0.5400390625, -1.327301025390625, -0.2806396484375
4140.0, 0.3927459716796875, -0.818115234375, -0.3060150146484375
4160.0, 0.2230224609375, -0.480072021484375, -0.299346923828125
4180.0, 0.0245513916015625, -0.344146728515625, -0.062835693359375
4200.0, 0.07269287109375, -0.4144134521484375, -0.0899200439453125
4220.0, 0.2429656982421875, -0.289520263671875, 0.0723876953125
4240.0, 0.1986083984375, -0.1900634765625, 0.0383148193359375
4260.0, 0.0612030029296875, -0.1571807861328125, -0.0900421142578125
4280.0, 0.046417236328125, -0.2162017822265625, -0.166748046875
4300.0, 0.1230316162109375, -0.22808837890625, -0.0742645263671875
4320.0, 0.239349365234375, -0.487548828125, -0.0906219482421875
4340.0, 0.33258056640625, -0.821533203125, 0.0323333740234375
4360.0, 0.4095916748046875, -1.248687744140625, 0.2685546875
4380.0, 0.6311187744140625, -1.759918212890625, -0.047088623046875
4400.0, 0.637359619140625, -2.1292266845703125, -0.5826873779296875
4420.0, 0.6899261474609375, -2.0882110595703125, -0.4287261962890625
4440.0, 0.63623046875, -2.0238189697265625, -0.163116455078125
4460.0, 0.530914306640625, -1.765838623046875, 0.0198974609375
4480.0, 0.358428955078125, -1.4365386962890625, 0.2390289306640625
4500.0, 0.1820831298828125, -1.1407012939453125, 0.1958465576171875
4520.0, 0.134765625, -0.918487548828125, 0.056671142578125
4540.0, 0.1409912109375, -0.670745849609375, 0.0470123291015625
4560.0, 0.24249267578125, -0.436676025390625, -0.042205810546875
4580.0, 0.1512603759765625, -0.1202239990234375, -0.0038604736328125
4600.0, 0.011962890625, 0.1071624755859375, 0.0607147216796875
4620.0, -0.1145172119140625, 0.185455322265625, -0.0122833251953125
4640.0, -0.21881103515625, 0.090362548828125, -0.0302581787109375
4660.0, 0.0205841064453125, -0.1966094970703125, 0.103790283203125
4680.0, 0.792510986328125, -0.536651611328125, 0.7264251708984375
4700.0, 0.6784210205078125, -0.7481536865234375, 0.301025390625
4720.0, -0.236083984375, -0.832916259765625, -0.28094482421875
4740.0, -0.388153076171875, -1.0750732421875, -0.5391387939453125
4760.0, -0.01116943359375, -1.788543701171875, -1.1521453857421875
4780.0, 0.1952362060546875, -1.9038543701171875, -0.7648162841796875
4800.0, 0.825347900390625, -1.868408203125, 0.5650482177734375
4820.0, 0.5579376220703125, -2.4271240234375, 0.04241943359375
4840.0, 0.478729248046875, -1.876800537109375, -0.289337158203125
4860.0, 0.364288330078125, -1.46490478515625, -0.5691680908203125
4880.0, 0.2554473876953125, -1.076873779296875, -0.5950469970703125
4900.0, 0.26751708984375, -0.8423614501953125, -0.4709625244140625
4920.0, 1.093292236328125, -0.7588043212890625, 0.1084136962890625
4940.0, 1.309906005859375, -1.0330657958984375, 0.2603607177734375
4960.0, 0.7994842529296875, -0.60223388671875, 0.36407470703125
4980.0, 0.3198394775390625, -0.2255859375, 0.014556884765625
5000.0, 0.035797119140625, -0.0126495361328125, -0.2326507568359375
5020.0, -0.168365478515625, 0.1084136962890625, -0.2537994384765625
5040.0, 0.0355682373046875, 0.0329437255859375, -0.2111663818359375
5060.0, 0.326507568359375, -0.0378265380859375, -0.117095947265625
5080.0, 0.55511474609375, -0.20050048828125, 0.0194854736328125
5100.0, 0.3694305419921875, -0.33746337890625, 0.095245361328125
5120.0, -0.04608154296875, -0.6296539306640625, -0.055328369140625
5140.0, -0.1041717529296875, -1.1581878662109375, 0.019561767578125
5160.0, 0.248199462890625, -1.839630126953125, -0.113555908203125
5180.0, 0.7981414794921875, -2.5088653564453125, -0.21905517578125
5200.0, 1.210052490234375, -2.7078704833984375, 0.0907440185546875
5220.0, 1.27777099609375, -2.766815185546875, 0.386932373046875
5240.0, 0.86981201171875, -2.2814788818359375, 0.4063873291015625
5260.0, 0.508941650390625, -1.7030792236328125, 0.253509521484375
5280.0, 0.2322540283203125, -1.1909637451171875, 0.1949005126953125
5300.0, 0.047149658203125, -0.7288665771484375, -0.0064849853515625
5320.0, -0.005126953125, -0.3119659423828125, -0.09600830078125
5340.0, 0.012725830078125, 0.0128631591796875, -0.0969085693359375
5360.0, 0.035003662109375, 0.188507080078125, -0.056396484375
5380.0, 0.1150665283203125, 0.317535400390625, 0.00872802734375
5400.0, 0.06939697265625, 0.4034576416015625, 0.0974578857421875
5420.0, 0.1097869873046875, 0.198944091796875, 0.300506591796875
5440.0, 0.55340576171875, -0.063507080078125, 0.87066650390625
5460.0, 0.7666168212890625, -0.468109130859375, 0.68634033203125
5480.0, 0.6103363037109375, -0.6004180908203125, -0.1421051025390625
5500.0, 0.348358154296875, -1.1909027099609375, -0.912078857421875
5520.0, -0.4156646728515625, -0.5787200927734375, 1.400299072265625
5540.0, 0.695281982421875, -1.996551513671875, -1.781463623046875

5560.0, 0.0717315673828125, -1.80224609375, -0.597503662109375
5580.0, 0.4180145263671875, -2.596527099609375, -0.7942962646484375
5600.0, 0.47271728515625, -2.901458740234375, -0.83404541015625
5620.0, 0.4468841552734375, -2.6197357177734375, -0.10919189453125
5640.0, 0.155303955078125, -1.9867095947265625, 0.3941497802734375
5660.0, -0.2291107177734375, -1.53778076171875, 0.7152099609375
5680.0, -0.271209716796875, -1.3350677490234375, 0.4935150146484375
5700.0, -0.167510986328125, -0.7115325927734375, 0.4362640380859375
5720.0, -0.10491943359375, -0.4730224609375, 0.38897705078125
5740.0, -0.09454345703125, -0.3065032958984375, 0.1490020751953125
5760.0, 0.063232421875, -0.12884521484375, 0.1801605224609375
5780.0, 0.211395263671875, 0.0467681884765625, 0.2418670654296875
5800.0, 0.364105224609375, 0.1734771728515625, -0.016143798828125
5820.0, 0.271270751953125, 0.142486572265625, 0.0098876953125
5840.0, 0.085601806640625, -0.1915283203125, 0.0682220458984375
5860.0, 0.010711669921875, -0.46563720703125, 0.10986328125
5880.0, -0.1757965087890625, -0.4774322509765625, -0.0737762451171875
5900.0, -0.1498260498046875, -0.7426605224609375, -0.3516082763671875
5920.0, 0.070770263671875, -1.31488037109375, -0.3345184326171875
5940.0, 0.312225341796875, -1.9320220947265625, 0.1510009765625
5960.0, 0.4899444580078125, -2.6792144775390625, 0.3163299560546875
5980.0, 0.6387176513671875, -3.4141387939453125, 0.15606689453125
6000.0, 0.873443603515625, -3.355194091796875, 0.632415771484375
6020.0, 0.867218017578125, -2.4175872802734375, 0.702667236328125
6040.0, 0.3928680419921875, -1.500091552734375, 0.5002593994140625
6060.0, 0.1527252197265625, -0.9127349853515625, 0.08319091796875
6080.0, -0.0771331787109375, -0.4538421630859375, -0.0417022705078125
6100.0, -0.18328857421875, -0.1005401611328125, -0.1605072021484375
6120.0, -0.277099609375, 0.0687103271484375, -0.1292877197265625
6140.0, -0.3589630126953125, 0.2294158935546875, 0.005218505859375
6160.0, -0.3208770751953125, 0.3093719482421875, -0.0938262939453125
6180.0, -0.15679931640625, 0.2136688232421875, -0.270355224609375
6200.0, -0.040435791015625, 0.167449951171875, -0.2929840087890625
6220.0, 0.0650787353515625, 0.11474609375, 0.0797271728515625
6240.0, 0.2948760986328125, -0.407989501953125, 0.6984405517578125
6260.0, 0.4595794677734375, -0.7182159423828125, 1.0302886962890625
6280.0, 0.5484771728515625, -0.858306884765625, 0.7176055908203125
6300.0, 0.32550048828125, -0.6162109375, -0.1080474853515625
6320.0, 0.0767669677734375, -0.8360443115234375, -1.2385711669921875
6340.0, -0.6623687744140625, -0.52960205078125, 0.9339141845703125
6360.0, 0.0183868408203125, -2.1684417724609375, -1.8569793701171875
6380.0, -0.284454345703125, -2.07373046875, -0.1047515869140625
6400.0, -0.2903900146484375, -2.7264404296875, 0.03656005859375
6420.0, -0.1733856201171875, -2.99981689453125, 0.1160736083984375
6440.0, 0.21697998046875, -2.6905670166015625, 0.2550811767578125
6460.0, 0.042510986328125, -2.3231353759765625, 0.1420440673828125
6480.0, -0.23382568359375, -1.8975982666015625, 0.337799072265625
6500.0, -0.4065704345703125, -1.51995849609375, 0.467987060546875
6520.0, -0.23681640625, -1.0904083251953125, 0.4241485595703125
6540.0, 0.019073486328125, -0.70855712890625, 0.2599334716796875
6560.0, 0.194061279296875, -0.2287750244140625, 0.0286102294921875
6580.0, 0.2890167236328125, 0.1998138427734375, 0.2060089111328125
6600.0, 0.31292724609375, 0.52001953125, 0.1889801025390625
6620.0, 0.1103363037109375, 0.2365875244140625, 0.0735931396484375
6640.0, -0.231536865234375, 0.082855224609375, 0.0988616943359375
6660.0, -0.283660888671875, -0.1107177734375, 0.1838836669921875
6680.0, -0.1192474365234375, -0.3721923828125, 0.0794219970703125
6700.0, 0.0113677978515625, -0.32867431640625, 0.11993408203125
6720.0, -0.078125, -0.2985992431640625, 0.0584716796875
6740.0, -0.3260955810546875, -0.5650787353515625, 0.0299224853515625
6760.0, -0.56182861328125, -1.0196685791015625, 0.06781005859375
6780.0, -0.507781982421875, -1.79705810546875, -0.02703857421875
6800.0, -0.0425262451171875, -2.3075408935546875, 0.0821075439453125
6820.0, 0.101776123046875, -2.44677734375, 0.403961181640625
6840.0, -0.310882568359375, -2.643218994140625, 0.390960693359375
6860.0, -0.44561767578125, -2.7766265869140625, 0.742767333984375
6880.0, -0.3567352294921875, -2.35369873046875, 1.122955322265625
6900.0, -0.0668487548828125, -1.37310791015625, 1.1277618408203125
6920.0, 0.11309814453125, -0.8473052978515625, 0.8013153076171875
6940.0, 0.16815185546875, -0.5357513427734375, 0.4205780029296875
6960.0, -0.068450927734375, -0.2249755859375, 0.0850067138671875
6980.0, -0.24896240234375, 0.00732421875, -0.1167144775390625
7000.0, -0.317169189453125, 0.204925537109375, -0.229400634765625
7020.0, -0.1853790283203125, 0.214202880859375, -0.0913848876953125
7040.0, 0.09808349609375, -0.058013916015625, 0.1205596923828125
7060.0, 0.3304443359375, -0.4259033203125, 0.48077392578125
7080.0, 0.3615264892578125, -0.70465087890625, 0.453948974609375
7100.0, 0.3345947265625, -0.8899078369140625, 0.122100830078125
7120.0, 0.2806243896484375, -0.710479736328125, -0.033660888671875
7140.0, -0.0742950439453125, -0.559783935546875, -0.2210235595703125
7160.0, -0.5102386474609375, -0.2189483642578125, -0.0389556884765625
7180.0, -0.9876251220703125, -0.2023162841796875, 0.776092529296875
7200.0, -0.1750946044921875, -1.5717010498046875, -2.631134033203125
7220.0, -0.9338226318359375, -1.2259521484375, 0.4056396484375
7240.0, -0.8939666748046875, -1.7575531005859375, 0.067962646484375
7260.0, -0.9488372802734375, -2.2074127197265625, -0.6976776123046875
7280.0, -0.7981719970703125, -2.34515380859375, 0.124359130859375
7300.0, -0.3935394287109375, -2.367523193359375, -0.286834716796875
7320.0, -0.1651763916015625, -2.4959869384765625, -0.0840606689453125
7340.0, -0.2110748291015625, -2.20355224609375, 0.4550933837890625
7360.0, -0.4400482177734375, -1.551971435546875, 0.547271728515625
7380.0, -0.28155517578125, -1.12884521484375, 0.5775299072265625
7400.0, -0.11761474609375, -0.7036285400390625, 0.6201324462890625
7420.0, -0.0010223388671875, -0.315826416015625, 0.282562255859375
7440.0, 0.115264892578125, -0.054473876953125, 0.0893402099609375
7460.0, 0.1428070068359375, 0.016082763671875, 0.0611419677734375
7480.0, 0.0599517822265625, -0.0055389404296875, 0.191680908203125
7500.0, -0.0645751953125, 0.025299072265625, 0.3167266845703125
7520.0, -0.19940185546875, -0.0215606689453125, 0.08306884765625
7540.0, -0.22576904296875, -0.3310546875, -0.0755157470703125
7560.0, -0.2769927978515625, -0.4895477294921875, -0.0716705322265625
7580.0, -0.228118896484375, -0.69329833984375, -0.3424224853515625
7600.0, -0.1994171142578125, -1.196624755859375, -0.5823211669921875
7620.0, -0.2259979248046875, -1.77008056640625, -0.26531982421875
7640.0, -0.45965576171875, -2.3798828125, 0.416412353515625
7660.0, -0.560791015625, -3.1292266845703125, 0.6114654541015625
7680.0, 0.0549468994140625, -3.40924072265625, 0.947265625
7700.0, -0.093048095703125, -2.14605712890625, 0.863800048828125
7720.0, -0.368896484375, -1.056243896484375, 0.6544342041015625
7740.0, -0.4914398193359375, -0.6348114013671875, 0.43572998046875
7760.0, -0.3444061279296875, -0.4793853759765625, 0.201812744140625
7780.0, -0.1290283203125, -0.3258819580078125, -0.019989013671875
7800.0, 0.0263214111328125, -0.141265869140625, -0.129180908203125
7820.0, 0.183807373046875, 0.07415771484375, -0.0823822021484375
7840.0, 0.2650909423828125, 0.272674560546875, -0.1061553955078125
7860.0, 0.231689453125, 0.36798095703125, -0.168792724609375
7880.0, 0.1140289306640625, 0.34521484375, -0.14306640625
7900.0, 0.032440185546875, 0.1988677978515625, 0.3194732666015625
7920.0, 0.25311279296875, -0.083404541015625, 0.5789337158203125
7940.0, 0.53826904296875, -0.6195220947265625, 0.1502532958984375
7960.0, 0.696075439453125, -1.021881103515625, 0.12860107421875
7980.0, 0.05126953125, -0.8617401123046875, 0.2095489501953125
8000.0, -0.8441009521484375, -0.7888641357421875, 1.2684173583984375
8020.0, -0.3861846923828125, -1.7339019775390625, -0.0299224853515625
8040.0, -0.2388458251953125, -1.792724609375, -2.451904296875
8060.0, -0.769500732421875, -2.0267486572265625, 0.221832275390625
8080.0, -0.7039337158203125, -1.94366455078125, -0.1497802734375
8100.0, -0.5470733642578125, -2.982757568359375, 0.0476226806640625
8120.0, -0.0469512939453125, -3.171234130859375, -0.1529541015625
8140.0, 0.1021270751953125, -2.455352783203125, 0.0669708251953125
8160.0, -0.15716552734375, -1.7638397216796875, 0.363739013671875
8180.0, -0.2852325439453125, -1.3732452392578125, 0.3024444580078125
8200.0, -0.3045654296875, -0.937957763671875, 0.4333953857421875
8220.0, -0.171112060546875, -0.5188751220703125, 0.335540771484375
8240.0, -0.006256103515625, -0.248748779296875, 0.160003662109375
8260.0, 0.0491943359375, 0.05499267578125, 0.0934295654296875
8280.0, 0.0357513427734375, 0.3826751708984375, 0.17535400390625
8300.0, 0.0639495849609375, 0.515411376953125, 0.152984619140625
8320.0, -0.01434326171875, 0.134918212890625, 0.2496185302734375
8340.0, -0.3715057373046875, -0.1205902099609375, 0.2598876953125
8360.0, -0.45556640625, -0.5204925537109375, 0.0313873291015625
8380.0, -0.3564300537109375, -0.8958587646484375, -0.0479583740234375
